       0.162000      -0.486849      -0.080285       0.162709      -0.486674       0.486849       0.080285      -0.162709       0.486674      -0.750000
       0.163000      -0.486686      -0.080771       0.163723      -0.486506       0.486686       0.080771      -0.163723       0.486506      -0.750000
       0.164000      -0.486522      -0.081258       0.164736      -0.486338       0.486522       0.081258      -0.164736       0.486338      -0.750000
       0.165000      -0.486357      -0.081744       0.165750      -0.486168       0.486357       0.081744      -0.165750       0.486168      -0.750000
       0.166000      -0.486190      -0.082230       0.166763      -0.485997       0.486190       0.082230      -0.166763       0.485997      -0.750000
       0.167000      -0.486023      -0.082716       0.167777      -0.485825       0.486023       0.082716      -0.167777       0.485825      -0.750000
       0.168000      -0.485855      -0.083202       0.168791      -0.485652       0.485855       0.083202      -0.168791       0.485652      -0.750000
       0.169000      -0.485685      -0.083687       0.169805      -0.485478       0.485685       0.083687      -0.169805       0.485478      -0.750000
       0.170000      -0.485515      -0.084173       0.170820      -0.485302       0.485515       0.084173      -0.170820       0.485302      -0.750000
       0.171000      -0.485344      -0.084658       0.171834      -0.485126       0.485344       0.084658      -0.171834       0.485126      -0.750000
       0.172000      -0.485172      -0.085143       0.172849      -0.484948       0.485172       0.085143      -0.172849       0.484948      -0.750000
       0.173000      -0.484998      -0.085628       0.173864      -0.484770       0.484998       0.085628      -0.173864       0.484770      -0.750000
       0.174000      -0.484824      -0.086113       0.174879      -0.484590       0.484824       0.086113      -0.174879       0.484590      -0.750000
       0.175000      -0.484648      -0.086597       0.175894      -0.484409       0.484648       0.086597      -0.175894       0.484409      -0.750000
       0.176000      -0.484472      -0.087081       0.176910      -0.484227       0.484472       0.087081      -0.176910       0.484227      -0.750000
       0.177000      -0.484295      -0.087566       0.177925      -0.484044       0.484295       0.087566      -0.177925       0.484044      -0.750000
       0.178000      -0.484116      -0.088050       0.178941      -0.483860       0.484116       0.088050      -0.178941       0.483860      -0.750000
       0.179000      -0.483937      -0.088533       0.179957      -0.483674       0.483937       0.088533      -0.179957       0.483674      -0.750000
       0.180000      -0.483756      -0.089017       0.180973      -0.483488       0.483756       0.089017      -0.180973       0.483488      -0.750000
       0.181000      -0.483575      -0.089500       0.181990      -0.483300       0.483575       0.089500      -0.181990       0.483300      -0.750000
       0.182000      -0.483392      -0.089983       0.183006      -0.483112       0.483392       0.089983      -0.183006       0.483112      -0.750000
       0.183000      -0.483209      -0.090466       0.184023      -0.482922       0.483209       0.090466      -0.184023       0.482922      -0.750000
       0.184000      -0.483024      -0.090949       0.185040      -0.482731       0.483024       0.090949      -0.185040       0.482731      -0.750000
       0.185000      -0.482839      -0.091432       0.186057      -0.482539       0.482839       0.091432      -0.186057       0.482539      -0.750000
       0.186000      -0.482652      -0.091914       0.187074      -0.482346       0.482652       0.091914      -0.187074       0.482346      -0.750000
       0.187000      -0.482464      -0.092397       0.188091      -0.482151       0.482464       0.092397      -0.188091       0.482151      -0.750000
       0.188000      -0.482276      -0.092879       0.189109      -0.481956       0.482276       0.092879      -0.189109       0.481956      -0.750000
       0.189000      -0.482086      -0.093361       0.190127      -0.481760       0.482086       0.093361      -0.190127       0.481760      -0.750000
       0.190000      -0.481896      -0.093842       0.191145      -0.481562       0.481896       0.093842      -0.191145       0.481562      -0.750000
       0.191000      -0.481704      -0.094324       0.192163      -0.481363       0.481704       0.094324      -0.192163       0.481363      -0.750000
       0.192000      -0.481511      -0.094805       0.193181      -0.481163       0.481511       0.094805      -0.193181       0.481163      -0.750000
       0.193000      -0.481318      -0.095286       0.194200      -0.480962       0.481318       0.095286      -0.194200       0.480962      -0.750000
       0.194000      -0.481123      -0.095767       0.195219      -0.480760       0.481123       0.095767      -0.195219       0.480760      -0.750000
       0.195000      -0.480927      -0.096248       0.196238      -0.480556       0.480927       0.096248      -0.196238       0.480556      -0.750000
       0.196000      -0.480730      -0.096728       0.197257      -0.480352       0.480730       0.096728      -0.197257       0.480352      -0.750000
       0.197000      -0.480533      -0.097208       0.198276      -0.480146       0.480533       0.097208      -0.198276       0.480146      -0.750000
